,subj,obj,relation,explanation,mask_type,subj_new,obj_new,explanation_new,filled_sequence
2355,ignition,fuel,has-prerequisite,i added some diesel fuel to the engine to allow ignition .,obj-rel,ignition,components,i added some diesel components to the engine to allow ignition,"i added some diesel components to the engine to allow ignition, so they have a has - prerequisite relation."
2356,ignition,fuel,has-prerequisite,i added some diesel fuel to the engine to allow ignition .,obj-rel,ignition,generators,i added some diesel generators to the engine to allow ignition,"i added some diesel generators to the engine to allow ignition, so they have a has - prerequisite relation."
2357,ignition,fuel,has-prerequisite,i added some diesel fuel to the engine to allow ignition .,obj-rel,ignition,fluid,i added some diesel fluid to the engine to allow ignition,"i added some diesel fluid to the engine to allow ignition, so they have a has - prerequisite relation."
2358,implement,enact,synonym,to implement something is to enact it .,obj,implement,change,to implement something is to change it.,to implement something is to change it.
2359,implement,enact,synonym,to implement something is to enact it .,obj,implement,control,to implement something is to control it.,to implement something is to control it.
2360,implement,enact,synonym,to implement something is to enact it .,obj,implement,understand,to implement something is to understand it.,to implement something is to understand it.
2361,implement,enact,synonym,to implement something is to enact it .,obj,implement,enforce,to implement something is to enforce it.,to implement something is to enforce it.
2362,implement,enact,synonym,to implement something is to enact it .,obj,implement,prevent,to implement something is to prevent it.,to implement something is to prevent it.
2363,implement,enact,synonym,to implement something is to enact it .,obj,implement,accept,to implement something is to accept it.,to implement something is to accept it.
2364,implement,enact,synonym,to implement something is to enact it .,obj,implement,execute,to implement something is to execute it.,to implement something is to execute it.
2365,implement,enact,synonym,to implement something is to enact it .,obj,implement,justify,to implement something is to justify it.,to implement something is to justify it.
2366,implement,enact,synonym,to implement something is to enact it .,obj-rel,implement,understand,to implement something is to understand it,"to implement something is to understand it, so they have a synonym relation."
2367,implement,enact,synonym,to implement something is to enact it .,obj-rel,implement,know,to implement something is to know it,"to implement something is to know it, so they have a synonym relation."
2368,implement,enact,synonym,to implement something is to enact it .,obj-rel,implement,change,to implement something is to change it,"to implement something is to change it, so they have a synonym relation."
2369,implement,enact,synonym,to implement something is to enact it .,obj-rel,implement,use,to implement something is to use it,"to implement something is to use it, so they have a synonym relation."
2370,implement,enact,synonym,to implement something is to enact it .,obj-rel,implement,define,to implement something is to define it,"to implement something is to define it, so they have a synonym relation."
2371,implement,enact,synonym,to implement something is to enact it .,obj-rel,implement,create,to implement something is to create it,"to implement something is to create it, so they have a synonym relation."
2372,implement,enact,synonym,to implement something is to enact it .,obj-rel,implement,produce,to implement something is to produce it,"to implement something is to produce it, so they have a synonym relation."
2373,implement,enact,synonym,to implement something is to enact it .,obj-rel,implement,describe,to implement something is to describe it,"to implement something is to describe it, so they have a synonym relation."
2374,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj,impossible,achieve,my boss loves to set business goals that are impossible to achieve.,my boss loves to set business goals that are impossible to achieve.
2375,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj,impossible,accomplish,my boss loves to set business goals that are impossible to accomplish.,my boss loves to set business goals that are impossible to accomplish.
2376,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj,impossible,meet,my boss loves to set business goals that are impossible to meet.,my boss loves to set business goals that are impossible to meet.
2377,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj,impossible,reach,my boss loves to set business goals that are impossible to reach.,my boss loves to set business goals that are impossible to reach.
2378,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj,impossible,follow,my boss loves to set business goals that are impossible to follow.,my boss loves to set business goals that are impossible to follow.
2379,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj,impossible,attain,my boss loves to set business goals that are impossible to attain.,my boss loves to set business goals that are impossible to attain.
2380,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj,impossible,exceed,my boss loves to set business goals that are impossible to exceed.,my boss loves to set business goals that are impossible to exceed.
2381,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj,impossible,fulfill,my boss loves to set business goals that are impossible to fulfill.,my boss loves to set business goals that are impossible to fulfill.
2382,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj,impossible,match,my boss loves to set business goals that are impossible to match.,my boss loves to set business goals that are impossible to match.
2383,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj,impossible,defeat,my boss loves to set business goals that are impossible to defeat.,my boss loves to set business goals that are impossible to defeat.
2384,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj-rel,impossible,achieve,my boss loves to set business goals that are impossible to achieve,"my boss loves to set business goals that are impossible to achieve, so they have a emotion - evaluation relation."
2385,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj-rel,impossible,accomplish,my boss loves to set business goals that are impossible to accomplish,"my boss loves to set business goals that are impossible to accomplish, so they have a emotion - evaluation relation."
2386,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj-rel,impossible,reach,my boss loves to set business goals that are impossible to reach,"my boss loves to set business goals that are impossible to reach, so they have a emotion - evaluation relation."
2387,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj-rel,impossible,meet,my boss loves to set business goals that are impossible to meet,"my boss loves to set business goals that are impossible to meet, so they have a emotion - evaluation relation."
2388,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj-rel,impossible,attain,my boss loves to set business goals that are impossible to attain,"my boss loves to set business goals that are impossible to attain, so they have a emotion - evaluation relation."
2389,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj-rel,impossible,follow,my boss loves to set business goals that are impossible to follow,"my boss loves to set business goals that are impossible to follow, so they have a emotion - evaluation relation."
2390,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj-rel,impossible,fulfill,my boss loves to set business goals that are impossible to fulfill,"my boss loves to set business goals that are impossible to fulfill, so they have a emotion - evaluation relation."
2391,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj-rel,impossible,exceed,my boss loves to set business goals that are impossible to exceed,"my boss loves to set business goals that are impossible to exceed, so they have a emotion - evaluation relation."
2392,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj-rel,impossible,defeat,my boss loves to set business goals that are impossible to defeat,"my boss loves to set business goals that are impossible to defeat, so they have a emotion - evaluation relation."
2393,impossible,achieve,emotion-evaluation,my boss loves to set business goals that are impossible to achieve .,obj-rel,impossible,match,my boss loves to set business goals that are impossible to match,"my boss loves to set business goals that are impossible to match, so they have a emotion - evaluation relation."
2394,impossible,cruise,thematic,tom cruise stars in the mission impossible movies .,obj,impossible,cruise,tom cruise stars in the mission impossible movies.,tom cruise stars in the mission impossible movies.
2395,impossible,cruise,thematic,tom cruise stars in the mission impossible movies .,obj,impossible,clancy,tom clancy stars in the mission impossible movies.,tom clancy stars in the mission impossible movies.
2396,impossible,cruise,thematic,tom cruise stars in the mission impossible movies .,obj,impossible,kenny,tom kenny stars in the mission impossible movies.,tom kenny stars in the mission impossible movies.
2397,impossible,cruise,thematic,tom cruise stars in the mission impossible movies .,obj,impossible,hardy,tom hardy stars in the mission impossible movies.,tom hardy stars in the mission impossible movies.
2398,impossible,cruise,thematic,tom cruise stars in the mission impossible movies .,obj,impossible,green,tom green stars in the mission impossible movies.,tom green stars in the mission impossible movies.
2399,impossible,cruise,thematic,tom cruise stars in the mission impossible movies .,obj,impossible,arnold,tom arnold stars in the mission impossible movies.,tom arnold stars in the mission impossible movies.
2400,impossible,cruise,thematic,tom cruise stars in the mission impossible movies .,obj,impossible,powers,tom powers stars in the mission impossible movies.,tom powers stars in the mission impossible movies.
2401,impossible,cruise,thematic,tom cruise stars in the mission impossible movies .,obj,impossible,waits,tom waits stars in the mission impossible movies.,tom waits stars in the mission impossible movies.
2402,impossible,cruise,thematic,tom cruise stars in the mission impossible movies .,obj-rel,impossible,cruise,tom cruise stars in the mission impossible movies,"tom cruise stars in the mission impossible movies, so they have a has - context relation."
2403,impossible,cruise,thematic,tom cruise stars in the mission impossible movies .,obj-rel,impossible,clancy,tom clancy stars in the mission impossible movies,"tom clancy stars in the mission impossible movies, so they have a has - context relation."
2404,impossible,cruise,thematic,tom cruise stars in the mission impossible movies .,obj-rel,impossible,kenny,tom kenny stars in the mission impossible movies,"tom kenny stars in the mission impossible movies, so they have a has - context relation."
2405,impossible,cruise,thematic,tom cruise stars in the mission impossible movies .,obj-rel,impossible,green,tom green stars in the mission impossible movies,"tom green stars in the mission impossible movies, so they have a has - context relation."
2406,impossible,cruise,thematic,tom cruise stars in the mission impossible movies .,obj-rel,impossible,ford,tom ford stars in the mission impossible movies,"tom ford stars in the mission impossible movies, so they have a has - context relation."
2407,impossible,cruise,thematic,tom cruise stars in the mission impossible movies .,obj-rel,impossible,hooper,tom hooper stars in the mission impossible movies,"tom hooper stars in the mission impossible movies, so they have a has - context relation."
2408,impossible,cruise,thematic,tom cruise stars in the mission impossible movies .,obj-rel,impossible,sawyer,tom sawyer stars in the mission impossible movies,"tom sawyer stars in the mission impossible movies, so they have a has - context relation."
2409,impossible,unable,synonym,"when someone is unable to do something , they find it impossible .",obj,impossible,trying,"when someone is trying to do something, they find it impossible.","when someone is trying to do something, they find it impossible."
2410,impossible,unable,synonym,"when someone is unable to do something , they find it impossible .",obj,impossible,asked,"when someone is asked to do something, they find it impossible.","when someone is asked to do something, they find it impossible."
2411,impossible,unable,synonym,"when someone is unable to do something , they find it impossible .",obj,impossible,unable,"when someone is unable to do something, they find it impossible.","when someone is unable to do something, they find it impossible."
2412,impossible,unable,synonym,"when someone is unable to do something , they find it impossible .",obj,impossible,forced,"when someone is forced to do something, they find it impossible.","when someone is forced to do something, they find it impossible."
2413,impossible,unable,synonym,"when someone is unable to do something , they find it impossible .",obj,impossible,able,"when someone is able to do something, they find it impossible.","when someone is able to do something, they find it impossible."
2414,impossible,unable,synonym,"when someone is unable to do something , they find it impossible .",obj,impossible,determined,"when someone is determined to do something, they find it impossible.","when someone is determined to do something, they find it impossible."
2415,impossible,unable,synonym,"when someone is unable to do something , they find it impossible .",obj,impossible,attempting,"when someone is attempting to do something, they find it impossible.","when someone is attempting to do something, they find it impossible."
2416,impossible,unable,synonym,"when someone is unable to do something , they find it impossible .",obj,impossible,told,"when someone is told to do something, they find it impossible.","when someone is told to do something, they find it impossible."
2417,impossible,unable,synonym,"when someone is unable to do something , they find it impossible .",obj,impossible,willing,"when someone is willing to do something, they find it impossible.","when someone is willing to do something, they find it impossible."
2418,impossible,unable,synonym,"when someone is unable to do something , they find it impossible .",obj-rel,impossible,trying,"when someone is trying to do something, they find it impossible","when someone is trying to do something, they find it impossible, so they have a synonym relation."
2419,impossible,unable,synonym,"when someone is unable to do something , they find it impossible .",obj-rel,impossible,asked,"when someone is asked to do something, they find it impossible","when someone is asked to do something, they find it impossible, so they have a synonym relation."
2420,impossible,unable,synonym,"when someone is unable to do something , they find it impossible .",obj-rel,impossible,unable,"when someone is unable to do something, they find it impossible","when someone is unable to do something, they find it impossible, so they have a synonym relation."
2421,impossible,unable,synonym,"when someone is unable to do something , they find it impossible .",obj-rel,impossible,forced,"when someone is forced to do something, they find it impossible","when someone is forced to do something, they find it impossible, so they have a synonym relation."
2422,impossible,unable,synonym,"when someone is unable to do something , they find it impossible .",obj-rel,impossible,told,"when someone is told to do something, they find it impossible","when someone is told to do something, they find it impossible, so they have a synonym relation."
2423,impossible,unable,synonym,"when someone is unable to do something , they find it impossible .",obj-rel,impossible,going,"when someone is going to do something, they find it impossible","when someone is going to do something, they find it impossible, so they have a synonym relation."
2424,impossible,unable,synonym,"when someone is unable to do something , they find it impossible .",obj-rel,impossible,attempting,"when someone is attempting to do something, they find it impossible","when someone is attempting to do something, they find it impossible, so they have a synonym relation."
2425,impossible,unable,synonym,"when someone is unable to do something , they find it impossible .",obj-rel,impossible,ordered,"when someone is ordered to do something, they find it impossible","when someone is ordered to do something, they find it impossible, so they have a synonym relation."
2426,impossible,unable,synonym,"when someone is unable to do something , they find it impossible .",obj-rel,impossible,able,"when someone is able to do something, they find it impossible","when someone is able to do something, they find it impossible, so they have a synonym relation."
2427,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj,improbable,impossible,if something is improbable then it's almost impossible.,if something is improbable then it's almost impossible.
2428,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj,improbable,true,if something is improbable then it's almost true.,if something is improbable then it's almost true.
2429,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj,improbable,inevitable,if something is improbable then it's almost inevitable.,if something is improbable then it's almost inevitable.
2430,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj,improbable,absurd,if something is improbable then it's almost absurd.,if something is improbable then it's almost absurd.
2431,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj,improbable,ridiculous,if something is improbable then it's almost ridiculous.,if something is improbable then it's almost ridiculous.
2432,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj,improbable,possible,if something is improbable then it's almost possible.,if something is improbable then it's almost possible.
2433,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj,improbable,logical,if something is improbable then it's almost logical.,if something is improbable then it's almost logical.
2434,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj,improbable,right,if something is improbable then it's almost right.,if something is improbable then it's almost right.
2435,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj,improbable,perfect,if something is improbable then it's almost perfect.,if something is improbable then it's almost perfect.
2436,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj,improbable,certain,if something is improbable then it's almost certain.,if something is improbable then it's almost certain.
2437,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj-rel,improbable,impossible,if something is improbable then it's almost impossible,"if something is improbable then it's almost impossible, so they have a coordinate relation."
2438,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj-rel,improbable,true,if something is improbable then it's almost true,"if something is improbable then it's almost true, so they have a coordinate relation."
2439,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj-rel,improbable,possible,if something is improbable then it's almost possible,"if something is improbable then it's almost possible, so they have a coordinate relation."
2440,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj-rel,improbable,certain,if something is improbable then it's almost certain,"if something is improbable then it's almost certain, so they have a coordinate relation."
2441,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj-rel,improbable,logical,if something is improbable then it's almost logical,"if something is improbable then it's almost logical, so they have a coordinate relation."
2442,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj-rel,improbable,real,if something is improbable then it's almost real,"if something is improbable then it's almost real, so they have a coordinate relation."
2443,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj-rel,improbable,correct,if something is improbable then it's almost correct,"if something is improbable then it's almost correct, so they have a coordinate relation."
2444,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj-rel,improbable,right,if something is improbable then it's almost right,"if something is improbable then it's almost right, so they have a coordinate relation."
2445,improbable,impossible,members-of-the-same-category,if something is improbable then it 's almost impossible .,obj-rel,improbable,perfect,if something is improbable then it's almost perfect,"if something is improbable then it's almost perfect, so they have a coordinate relation."
2446,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj,indecent,exposed,"if someone goes to school with their cleavage exposed, it is considered indecent.","if someone goes to school with their cleavage exposed, it is considered indecent."
2447,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj,indecent,showing,"if someone goes to school with their cleavage showing, it is considered indecent.","if someone goes to school with their cleavage showing, it is considered indecent."
2448,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj,indecent,uncovered,"if someone goes to school with their cleavage uncovered, it is considered indecent.","if someone goes to school with their cleavage uncovered, it is considered indecent."
2449,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj,indecent,bared,"if someone goes to school with their cleavage bared, it is considered indecent.","if someone goes to school with their cleavage bared, it is considered indecent."
2450,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj,indecent,covered,"if someone goes to school with their cleavage covered, it is considered indecent.","if someone goes to school with their cleavage covered, it is considered indecent."
2451,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj,indecent,displayed,"if someone goes to school with their cleavage displayed, it is considered indecent.","if someone goes to school with their cleavage displayed, it is considered indecent."
2452,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj,indecent,bare,"if someone goes to school with their cleavage bare, it is considered indecent.","if someone goes to school with their cleavage bare, it is considered indecent."
2453,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj,indecent,revealed,"if someone goes to school with their cleavage revealed, it is considered indecent.","if someone goes to school with their cleavage revealed, it is considered indecent."
2454,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj,indecent,visible,"if someone goes to school with their cleavage visible, it is considered indecent.","if someone goes to school with their cleavage visible, it is considered indecent."
2455,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj,indecent,pierced,"if someone goes to school with their cleavage pierced, it is considered indecent.","if someone goes to school with their cleavage pierced, it is considered indecent."
2456,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj-rel,indecent,exposed,"if someone goes to school with their cleavage exposed, it is considered indecent","if someone goes to school with their cleavage exposed, it is considered indecent, so they have a result - in relation."
2457,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj-rel,indecent,showing,"if someone goes to school with their cleavage showing, it is considered indecent","if someone goes to school with their cleavage showing, it is considered indecent, so they have a result - in relation."
2458,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj-rel,indecent,covered,"if someone goes to school with their cleavage covered, it is considered indecent","if someone goes to school with their cleavage covered, it is considered indecent, so they have a result - in relation."
2459,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj-rel,indecent,visible,"if someone goes to school with their cleavage visible, it is considered indecent","if someone goes to school with their cleavage visible, it is considered indecent, so they have a result - in relation."
2460,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj-rel,indecent,uncovered,"if someone goes to school with their cleavage uncovered, it is considered indecent","if someone goes to school with their cleavage uncovered, it is considered indecent, so they have a result - in relation."
2461,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj-rel,indecent,bared,"if someone goes to school with their cleavage bared, it is considered indecent","if someone goes to school with their cleavage bared, it is considered indecent, so they have a result - in relation."
2462,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj-rel,indecent,displayed,"if someone goes to school with their cleavage displayed, it is considered indecent","if someone goes to school with their cleavage displayed, it is considered indecent, so they have a result - in relation."
2463,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj-rel,indecent,pierced,"if someone goes to school with their cleavage pierced, it is considered indecent","if someone goes to school with their cleavage pierced, it is considered indecent, so they have a result - in relation."
2464,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj-rel,indecent,revealed,"if someone goes to school with their cleavage revealed, it is considered indecent","if someone goes to school with their cleavage revealed, it is considered indecent, so they have a result - in relation."
2465,indecent,exposed,result-in,"if someone goes to school with their cleavage exposed , it is considered indecent .",obj-rel,indecent,bare,"if someone goes to school with their cleavage bare, it is considered indecent","if someone goes to school with their cleavage bare, it is considered indecent, so they have a result - in relation."
2466,intuitive,gut,hasproperty,an intuitive person believes in their gut feelings .,obj,intuitive,true,an intuitive person believes in their true feelings.,an intuitive person believes in their true feelings.
2467,intuitive,gut,hasproperty,an intuitive person believes in their gut feelings .,obj,intuitive,inner,an intuitive person believes in their inner feelings.,an intuitive person believes in their inner feelings.
2468,intuitive,gut,hasproperty,an intuitive person believes in their gut feelings .,obj,intuitive,personal,an intuitive person believes in their personal feelings.,an intuitive person believes in their personal feelings.
2469,intuitive,gut,hasproperty,an intuitive person believes in their gut feelings .,obj,intuitive,subjective,an intuitive person believes in their subjective feelings.,an intuitive person believes in their subjective feelings.
2470,intuitive,gut,hasproperty,an intuitive person believes in their gut feelings .,obj,intuitive,deepest,an intuitive person believes in their deepest feelings.,an intuitive person believes in their deepest feelings.
2471,intuitive,gut,hasproperty,an intuitive person believes in their gut feelings .,obj,intuitive,real,an intuitive person believes in their real feelings.,an intuitive person believes in their real feelings.
2472,intuitive,gut,hasproperty,an intuitive person believes in their gut feelings .,obj,intuitive,individual,an intuitive person believes in their individual feelings.,an intuitive person believes in their individual feelings.
2473,intuitive,gut,hasproperty,an intuitive person believes in their gut feelings .,obj,intuitive,gut,an intuitive person believes in their gut feelings.,an intuitive person believes in their gut feelings.
2474,intuitive,gut,hasproperty,an intuitive person believes in their gut feelings .,obj,intuitive,emotional,an intuitive person believes in their emotional feelings.,an intuitive person believes in their emotional feelings.
2475,intuitive,gut,hasproperty,an intuitive person believes in their gut feelings .,obj-rel,intuitive,personal,an intuitive person believes in their personal feelings,"an intuitive person believes in their personal feelings, so they have a has - property relation."
2476,intuitive,gut,hasproperty,an intuitive person believes in their gut feelings .,obj-rel,intuitive,subjective,an intuitive person believes in their subjective feelings,"an intuitive person believes in their subjective feelings, so they have a has - property relation."
2477,intuitive,gut,hasproperty,an intuitive person believes in their gut feelings .,obj-rel,intuitive,true,an intuitive person believes in their true feelings,"an intuitive person believes in their true feelings, so they have a has - property relation."
2478,intuitive,gut,hasproperty,an intuitive person believes in their gut feelings .,obj-rel,intuitive,individual,an intuitive person believes in their individual feelings,"an intuitive person believes in their individual feelings, so they have a has - property relation."
2479,intuitive,gut,hasproperty,an intuitive person believes in their gut feelings .,obj-rel,intuitive,private,an intuitive person believes in their private feelings,"an intuitive person believes in their private feelings, so they have a has - property relation."
2480,intuitive,gut,hasproperty,an intuitive person believes in their gut feelings .,obj-rel,intuitive,inner,an intuitive person believes in their inner feelings,"an intuitive person believes in their inner feelings, so they have a has - property relation."
2481,intuitive,gut,hasproperty,an intuitive person believes in their gut feelings .,obj-rel,intuitive,intrinsic,an intuitive person believes in their intrinsic feelings,"an intuitive person believes in their intrinsic feelings, so they have a has - property relation."
2482,intuitive,gut,hasproperty,an intuitive person believes in their gut feelings .,obj-rel,intuitive,object,an intuitive person believes in their object feelings,"an intuitive person believes in their object feelings, so they have a has - property relation."
2483,intuitive,gut,hasproperty,an intuitive person believes in their gut feelings .,obj-rel,intuitive,particular,an intuitive person believes in their particular feelings,"an intuitive person believes in their particular feelings, so they have a has - property relation."
2484,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj,jungle,book,"rudyard kipling wrote "" the jungle book. ""","rudyard kipling wrote "" the jungle book. """
2485,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj,jungle,song,"rudyard kipling wrote "" the jungle song. ""","rudyard kipling wrote "" the jungle song. """
2486,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj,jungle,books,"rudyard kipling wrote "" the jungle books. ""","rudyard kipling wrote "" the jungle books. """
2487,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj,jungle,novel,"rudyard kipling wrote "" the jungle novel. ""","rudyard kipling wrote "" the jungle novel. """
2488,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj,jungle,tales,"rudyard kipling wrote "" the jungle tales. ""","rudyard kipling wrote "" the jungle tales. """
2489,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj,jungle,boy,"rudyard kipling wrote "" the jungle boy. ""","rudyard kipling wrote "" the jungle boy. """
2490,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj,jungle,boys,"rudyard kipling wrote "" the jungle boys. ""","rudyard kipling wrote "" the jungle boys. """
2491,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj,jungle,girl,"rudyard kipling wrote "" the jungle girl. ""","rudyard kipling wrote "" the jungle girl. """
2492,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj,jungle,songs,"rudyard kipling wrote "" the jungle songs. ""","rudyard kipling wrote "" the jungle songs. """
2493,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj,jungle,club,"rudyard kipling wrote "" the jungle club. ""","rudyard kipling wrote "" the jungle club. """
2494,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj-rel,jungle,book,"rudyard kipling wrote "" the jungle book. ""","rudyard kipling wrote "" the jungle book. "", so they have a phrase relation."
2495,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj-rel,jungle,song,"rudyard kipling wrote "" the jungle song. ""","rudyard kipling wrote "" the jungle song. "", so they have a phrase relation."
2496,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj-rel,jungle,cat,"rudyard kipling wrote "" the jungle cat. ""","rudyard kipling wrote "" the jungle cat. "", so they have a phrase relation."
2497,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj-rel,jungle,gang,"rudyard kipling wrote "" the jungle gang. ""","rudyard kipling wrote "" the jungle gang. "", so they have a phrase relation."
2498,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj-rel,jungle,books,"rudyard kipling wrote "" the jungle books. ""","rudyard kipling wrote "" the jungle books. "", so they have a phrase relation."
2499,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj-rel,jungle,boys,"rudyard kipling wrote "" the jungle boys. ""","rudyard kipling wrote "" the jungle boys. "", so they have a phrase relation."
2500,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj-rel,jungle,girl,"rudyard kipling wrote "" the jungle girl. ""","rudyard kipling wrote "" the jungle girl. "", so they have a phrase relation."
2501,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj-rel,jungle,boy,"rudyard kipling wrote "" the jungle boy. ""","rudyard kipling wrote "" the jungle boy. "", so they have a phrase relation."
2502,jungle,book,common-phrase,"rudyard kipling wrote "" the jungle book . """,obj-rel,jungle,story,"rudyard kipling wrote "" the jungle story. ""","rudyard kipling wrote "" the jungle story. "", so they have a phrase relation."
2503,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj,jungle,quiet,the jungle sounds very quiet.,the jungle sounds very quiet.
2504,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj,jungle,close,the jungle sounds very close.,the jungle sounds very close.
2505,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj,jungle,loud,the jungle sounds very loud.,the jungle sounds very loud.
2506,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj,jungle,familiar,the jungle sounds very familiar.,the jungle sounds very familiar.
2507,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj,jungle,peaceful,the jungle sounds very peaceful.,the jungle sounds very peaceful.
2508,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj,jungle,silent,the jungle sounds very silent.,the jungle sounds very silent.
2509,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj,jungle,different,the jungle sounds very different.,the jungle sounds very different.
2510,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj,jungle,small,the jungle sounds very small.,the jungle sounds very small.
2511,jungle,exotic,hasproperty,the jungle sounds very exotic .,obj,jungle,deep,the jungle sounds very deep.,the jungle sounds very deep.
